"","id","submitdate","lastpage","startlanguage","seed","token","startdate","datestamp","ipaddr","refurl","transdisciplinaryExp.rate.","age","academicAge","familiarWithSI.response.","projectReference","projectReferenceNo","contribToSI.rate.","motivation.pheno.","motivation.prob.","motivation.welfare.","benefitForNonAcademy","impulseForNonAcad.soc.","impulseForNonAcad.econ.","impulseForNonAcad.ecol.","impulseForNonAcad.health.","impulseForNonAcad.tech.","impulseForNonAcad.other.","groupsInvolved.res.","groupsInvolved.busi.","groupsInvolved.civsoc.","groupsInvolved.policy.","groupsInvolved.citiz.","groupsInvolved.media.","groupsInvolved.welfare.","natureOfInvolvement.res.","natureOfInvolvement.busi.","natureOfInvolvement.civsoc.","natureOfInvolvement.policy.","natureOfInvolvement.citiz.","natureOfInvolvement.media.","natureOfInvolvement.welfare.","targetGroupsGoals.socneeds.","targetGroupsGoals.socgroups.","targetGroupsGoals.improve.","targetGroupsGoals.empower.","targetGroupsGoals.diversity.","concepts.pub.","concepts.data.","concepts.code.","concepts.infra.","concepts.review.","concepts2","concepts3","impactTargetGroup.pub.","impactTargetGroup.busi.","impactTargetGroup.socgr.","impactTargetGroup.welfare.","impactTargetGroup.civsoc.","impactTargetGroup.policy.","impactTargetGroup.acad.","kindOfChange.pub.","kindOfChange.busi.","kindOfChange.socgr.","kindOfChange.welfare.","kindOfChange.civsoc.","kindOfChange.policy.","kindOfChange.acad.","kindOfChangeOther","adoptByPolicy.rate.","adoptByPolicyHow.SQ001.","adoptByPolicyHow.SQ002.","adoptByPolicyHow.SQ003.","adoptByPolicyHow.other.","Impactstatements.capab.","Impactstatements.emanc.","Impactstatements.understanding.","Impactstatements.mitig.","Impactstatements.unknown.","Impactstatements.unaddressed.","dissChannels.peer.","dissChannels.mono.","dissChannels.conf.","dissChannels.policy.","dissChannels.trad.","dissChannels.prof.","dissChannels.web.","dissChannels.socmed.","dissChannels.platf.","dissChannels.consult.","dissChannels.events.","dissChannels.public.","scalabilityRating.up.","scalabilityRating.out.","scalabilityRating.deep.","interestInSummary","SIthroughSNSF","resultsHighlight","feedback","thankYou"
"264",302,"2021-10-13 14:15:43",9,"en",1123129193,"tGTKC50oy2NjeZg","2021-10-13 14:02:23","2021-10-13 14:15:43","129.132.140.129","",7,"50ies","e",3,"Y",NA,NA,9,10,8,1,"","","","","Y","",1,0,0,1,0,1,0,"contr","","","cons","","cons","",0,0,1,0,0,1,1,0,0,1,"N","N",7,3,1,1,1,1,7,"und","awar","","","","","und","",2,"","","","",2,2,10,1,1,10,1,1,1,0,1,0,1,1,0,0,0,1,8,1,1,0,"","","",NA
"265",303,"2021-10-14 10:41:48",9,"en",1319540722,"0To4zZlEB6xvMBt","2021-10-14 10:36:06","2021-10-14 10:41:48","128.178.170.69","",7,"40ies","d",0,"Y",NA,NA,8,8,7,1,"Y","","","","Y","",1,0,0,0,0,0,1,"contr","","","","","","cons",0,0,1,1,0,1,1,0,0,0,"N","N",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,"","","","",NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,1,0,0,1,1,NA,NA,NA,0,"","","",NA
"266",304,"2021-10-14 10:42:25",9,"en",1150984923,"KF8KKuyWHm8cnUl","2021-10-14 10:36:13","2021-10-14 10:42:25","130.92.113.192","",1,"50ies","e",0,"Y",NA,NA,3,2,0,0,"","","","","","",0,0,0,0,0,0,0,"","","","","","","",NA,NA,NA,NA,NA,1,1,1,1,0,"N","N",0,1,0,0,0,0,10,"","","","","","","und","",0,"","","","",0,0,0,0,0,2,1,0,1,0,0,1,1,0,0,0,0,1,NA,NA,NA,1,"","","",NA
"267",305,"2021-10-14 10:41:56",9,"en",247706155,"H4o7jSPHAxFHikG","2021-10-14 10:36:20","2021-10-14 10:41:56","2a02:1206:4594:49c0:5598:f814:cb63:42da","",7,"50ies","e",2,"Y",NA,NA,10,10,10,2,"","Y","","","","",1,0,0,1,0,0,0,"colla","","","colla","","","",0,0,1,1,0,1,1,1,1,1,"N","N",10,10,0,0,0,10,10,"und","beh","","","","beh","beh","",7,"","","Y","",10,0,0,0,10,10,1,1,1,1,1,1,0,1,0,0,1,0,10,0,0,1,"","","",NA
"268",306,"2021-10-14 10:46:30",9,"en",109850550,"jlIvfbllzxMKmAn","2021-10-14 10:36:40","2021-10-14 10:46:30","129.194.139.75","",10,"50ies","e",1,"Y",NA,NA,10,5,1,0,"Y","","","","","",2,0,0,0,0,1,0,"colla","","","","","cons","",NA,NA,NA,NA,NA,1,1,0,0,0,"N","N",3,0,0,4,0,0,10,"att","","","att","","","und","",0,"","","","",3,0,7,0,4,7,1,1,1,0,1,1,1,0,0,0,0,0,99,99,99,1,"","","",NA
"269",307,"2021-10-14 10:44:26",9,"en",828549845,"jEXgL3ISQ0L6bBG","2021-10-14 10:36:58","2021-10-14 10:44:26","129.194.156.84","",7,"50ies","e",1,"Y",NA,NA,9,6,6,0,"Y","","","","","",0,0,0,0,2,0,1,"","","","","contr","","contr",NA,NA,NA,NA,NA,1,0,0,0,0,"N","N",0,0,3,4,0,0,4,"","","awar","awar","","","und","",0,"","","","",1,3,7,1,7,3,1,1,1,0,0,1,1,0,0,1,1,1,99,99,99,1,"","","",NA
"270",309,"2021-10-14 10:45:13",9,"en",1971259084,"NMVoha539hPzIVE","2021-10-14 10:37:49","2021-10-14 10:45:13","89.206.64.35","",3,"50ies","e",0,"Y",NA,NA,10,10,0,0,"","","","","","",1,0,0,0,0,0,0,"colla","","","","","","",NA,NA,NA,NA,NA,1,0,1,0,0,"N","N",0,0,0,0,0,0,7,"","","","","","","other","Improvements of simulation tools in specific academic subfield.",0,"","","","",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,"","","The survey applies only marginally to the project under consideration. The project was a disciplinary Sinergia project (within particle physics, collaboration between groups from theory and experiment, with minor participation from computer science), which dates back to the period when disciplinary collaborative projects were eligible for Sinergia funding.  ",NA
"271",311,"2021-10-14 10:48:58",9,"en",1677871987,"Wb3C7WHGD2Hzjj9","2021-10-14 10:39:58","2021-10-14 10:48:58","2a02:1205:502a:56c0:3895:ca73:2f2:46b8","",7,"60ies","e",4,"Y",NA,NA,2,2,7,0,"","","","","","curiosity in understanding the biology of the pathogen",0,0,0,0,0,1,0,"","","","","","cons","",NA,NA,NA,NA,NA,1,1,0,0,0,"N","N",1,1,1,1,1,1,7,"","","","","","","other","knowledge of fundamental biology",1,"","","","",99,99,99,99,99,99,NA,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,"","","",NA
"272",312,"2021-10-14 10:49:39",9,"en",1820592987,"6AeC4ehlJIozAdX","2021-10-14 10:40:25","2021-10-14 10:49:39","80.219.192.23","",9,"60ies","e",5,"Y",NA,2,8,6,1,0,"","","","","Y","linguistics, humanities",1,0,0,0,1,1,0,"colla","","","","cons","cons","",NA,NA,NA,NA,NA,1,1,1,0,0,"Y","N",1,0,2,0,0,0,6,"","","","","","","und","",99,"","","","",5,1,3,1,9,8,1,1,1,0,1,0,1,1,0,0,0,0,NA,NA,NA,0,"","","",NA
"273",313,"2021-10-14 10:47:58",9,"en",935848349,"zuHuop0nQAWmKu4","2021-10-14 10:40:37","2021-10-14 10:47:58","109.203.63.65","",10,"50ies","e",0,"Y",NA,NA,10,10,10,0,"","","","Y","","",1,0,0,0,0,1,0,"contr","","","","","cons","",NA,NA,NA,NA,NA,1,1,0,1,0,"N","N",0,0,0,0,0,0,0,"","","","","","","","",99,"","","","",99,99,99,99,99,7,1,1,1,0,1,0,1,0,1,0,0,1,NA,NA,NA,0,"","","",NA
"274",314,"2021-10-14 10:54:00",9,"en",235922726,"DTjLlPYXadr5IaJ","2021-10-14 10:41:18","2021-10-14 10:54:00","188.155.163.147","",1,"40ies","e",0,"Y",NA,NA,8,8,2,1,"","","Y","","Y","",1,1,0,0,0,1,0,"contr","cons","","","","cons","",0,0,1,0,0,1,1,0,1,0,"N","N",2,3,0,0,0,0,10,"","awar","","","","","und","",0,"","","","",1,1,0,0,0,10,1,0,1,0,1,0,1,0,0,1,0,0,NA,NA,NA,1,"","","",NA
"275",315,"2021-10-14 10:48:30",9,"en",1563144520,"246NyOLaQwjLMen","2021-10-14 10:41:25","2021-10-14 10:48:30","130.92.22.43","",6,"40ies","e",0,"Y",NA,NA,10,7,5,0,"","","","Y","","",1,1,NA,NA,NA,NA,NA,"colla","colla","","","","","",NA,NA,NA,NA,NA,1,1,1,1,1,"N","N",0,0,0,0,0,0,5,"","","","","","","und","",5,"","","Y","",99,99,99,99,5,10,1,1,1,0,1,1,1,1,1,1,0,1,NA,NA,NA,1,"","","",NA
"276",316,"2021-10-14 10:58:18",9,"en",1297962223,"v6Vfo8CTsXiU7Qb","2021-10-14 10:45:21","2021-10-14 10:58:18","83.78.215.120","",5,"70p","e",5,"Y",NA,1,10,6,1,1,"","","","Y","","",2,0,0,0,0,0,0,"contr","","","","","","",0,0,1,0,0,1,1,1,1,0,"N","N",0,0,0,0,0,0,0,"","","","","","","","",0,"","","","",0,0,0,0,0,0,1,0,1,NA,1,0,1,0,1,0,0,0,NA,NA,NA,1,"","","",NA
"277",317,"2021-10-14 11:13:04",9,"en",1055484606,"lcmJZLlAHCz8Ekw","2021-10-14 10:46:37","2021-10-14 11:13:04","195.176.44.140","",6,"50ies","e",1,"Y",NA,NA,2,2,0,0,"","","","","Y","",0,0,0,0,0,0,0,"","","","","","","",NA,NA,NA,NA,NA,1,0,0,0,0,"N","N",0,0,0,0,0,0,0,"","","","","","","","",0,"","","","",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,"","","My project is not related to social sciences. 
",NA
"278",318,"2021-10-14 10:56:12",8,"en",736531193,"uaZYQUbolH8CZU3","2021-10-14 10:47:48","2021-10-14 11:30:03","80.109.237.190","",10,"40ies","e",8,"Y",NA,9,10,10,10,2,"Y","","","Y","","a design problem",1,0,1,0,2,0,2,"cons","","cons","","cocr","","cocr",1,1,1,1,1,1,0,0,0,1,"Y","Y",9,9,10,10,9,8,9,"att","beh","beh","beh","beh","beh","awar","",0,"","","","",9,9,10,10,10,10,1,1,1,0,1,1,1,1,1,1,1,1,10,10,10,1,"It would be helpful to be supported also in the process of making contact/networking/etc. with governance/policy makers etc.","We came up with evidence-based ideas how to improve the design of living environments of senior citizens.","Although practitioners are very open towards our results, it lacks ressources to implement our results at a institutional level (e.g. standards etc.).",NA
"279",319,"2021-10-14 10:53:19",9,"en",2141948218,"cPC2Sa61s212E0j","2021-10-14 10:48:03","2021-10-14 10:53:19","2a02:1205:c68f:81d0:31eb:9c13:faab:92ca","",8,"50ies","c",4,"Y",NA,NA,3,3,3,0,"","","","","Y","",1,0,0,0,0,0,0,"cocr","","","","","","",NA,NA,NA,NA,NA,1,1,1,0,0,"N","N",2,8,0,0,0,0,10,"","und","","","","","und","",1,"","","","",0,0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,0,9,1,1,1,"","","",NA
"280",321,"2021-10-14 10:59:20",9,"en",350355514,"PMJXdlqnqvHHn34","2021-10-14 10:52:31","2021-10-14 10:59:20","178.197.221.48","",0,"60ies","e",0,"Y",NA,NA,10,10,3,0,"","","","","","Understanding basic mechanisms to govern organ development ",0,0,0,0,0,0,0,"","","","","","","",NA,NA,NA,NA,NA,1,1,1,0,1,"N","N",0,0,0,0,0,0,10,"","","","","","","und","",0,"","","","",0,0,0,0,0,10,1,0,1,0,0,0,1,0,1,0,0,1,NA,NA,NA,1,"","","",NA
"281",322,"2021-10-14 10:59:20",9,"en",1642560232,"68yFzjmbcYz3wfX","2021-10-14 10:53:43","2021-10-14 10:59:20","153.109.180.171","",6,"60ies","e",0,"Y",NA,NA,0,0,0,0,"","","","","Y","",0,0,0,0,0,0,0,"","","","","","","",NA,NA,NA,NA,NA,1,1,1,1,1,"Y","N",0,0,0,0,0,0,8,"","","","","","","und","",0,"","","","",0,5,0,0,0,0,1,1,1,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,0,"","","",NA
"282",323,"2021-10-14 11:04:02",9,"en",1991349408,"EccOiMu3YyfFare","2021-10-14 10:54:51","2021-10-14 11:04:02","51.154.191.200","",10,"50ies","e",6,"Y",NA,2,10,5,3,1,"Y","","","","","",1,0,1,0,1,0,1,"cons","","contr","","cons","","contr",1,1,1,0,1,1,1,1,0,0,"Y","N",0,0,8,0,2,2,7,"","","und","","","","und","",0,"","","","",0,1,9,0,3,9,0,0,1,0,0,0,1,0,1,0,0,0,7,7,98,1,"","","The project looked at the impact of anti-immigrant messaging on migrants. Unfortunately, the postdoc in charge left academia and a pile of papers that were in various states of completion and still require a lot of work before publication.",NA
"283",324,"2021-10-14 11:13:42",9,"en",1619286698,"sA8gbkKIJ0SJRi9","2021-10-14 10:55:09","2021-10-14 11:13:42","129.194.183.153","",4,"60ies","e",0,"Y",NA,NA,0,0,0,1,"","","","Y","","",0,0,0,0,0,0,0,"","","","","","","",0,0,0,0,1,1,1,1,0,1,"N","N",5,5,0,0,0,0,7,"und","att","","","","","und","",0,"","","","",0,0,0,0,0,7,1,1,1,0,0,0,1,0,0,0,0,1,98,98,98,1,"","The teaching I give to students in Medicine and Biology is nourished by the fundamental research I do and in fact, the opposite is also true in an enriching dialectic. And both are part of my involvement in transmitting this to a wider public","Even though I seem to be very sensitive to this aspect of trans-disciplinarity, the practice I have of it is very clearly insufficient, much of my responsibility but also the perception I have of the external offer (possibilities) is very weak. So I remain with this paradox.",NA
"284",325,"2021-10-14 11:48:23",9,"en",1531288284,"tR4V1qEyFH0O0DN","2021-10-14 10:56:29","2021-10-14 11:48:23","130.223.250.176","",NA,"","",0,"Y",NA,NA,10,NA,5,1,"","","Y","","","",1,0,0,1,NA,1,0,"cons","","","cons","","cons","",0,0,1,0,1,1,1,0,1,1,"N","Y",5,NA,NA,NA,NA,5,8,"und","","","","","awar","und","",3,"","","","",5,NA,0,0,8,8,1,1,1,0,1,0,1,0,1,0,NA,1,8,8,2,1,"","","",NA
"285",328,"2021-10-14 11:40:38",9,"en",451935834,"qKxg3pCwIxaY369","2021-10-14 11:15:15","2021-10-14 11:40:38","2001:620:610:e04::277","",10,"60ies","e",10,"Y",NA,9,8,10,10,2,"","","","Y","","",2,0,0,0,2,1,2,"colla","","","","","contr","cocr",1,1,1,1,1,1,0,0,1,1,"Y","Y",10,0,0,9,10,9,6,"und","","","awar","beh","awar","und","",0,"","","","",10,10,7,5,3,10,1,1,1,1,1,1,1,0,0,0,1,1,10,10,10,1,"","Patients affected by Attention-Deficit/Hyperactivity Disorder (ADHD) are characterized by impaired executive functioning and/or attention deficits. We studied young adults affected by ADHD, a population that is often left away from the studies (that are mainly focused on children and adolescents). However, adults affected by ADHD might represent up to 5-8% of the population.  We show that a cognitive task called ""Dual n-back task"" has a reliable effect. The Dual n-back task in the adaptive mode offers as a promising candidate for a cognitive remediation of adult ADHD patients without pharmaceutical medication. 

https://pubmed.ncbi.nlm.nih.gov/33050115/","",NA
"286",329,"2021-10-14 11:40:58",9,"en",1760392549,"yeQztfY0dGEkWOv","2021-10-14 11:15:30","2021-10-14 11:40:58","131.152.54.41","",10,"60ies","e",0,"Y",NA,NA,10,8,3,NA,"","","","","","a social phenomenon not a problem ",2,0,0,0,0,0,0,"colla","","","","","","",NA,NA,NA,NA,NA,1,0,1,0,0,"N","N",0,6,0,0,0,0,10,"","awar","","","","","und","",0,"","","","",0,0,8,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,98,4,0,"","","Most of the questions did not really fit to our collaborative project between Computer Science and Psychology!
",NA
"287",331,"2021-10-14 11:30:22",9,"en",1594005250,"bz5AJxn8zUvQLcM","2021-10-14 11:21:16","2021-10-14 11:30:22","157.136.195.31","",3,"50ies","e",3,"Y",NA,NA,10,5,2,0,"","","Y","","","",1,0,0,0,0,0,0,"colla","","","","","","",NA,NA,NA,NA,NA,1,1,0,0,1,"N","Y",2,0,0,0,0,3,8,"","","","","","und","und","",99,"","","","",99,99,99,99,99,8,1,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,0,"","","",NA
"288",332,"2021-10-14 11:31:05",9,"en",1715405693,"za13yvGiPcQL6ar","2021-10-14 11:23:27","2021-10-14 11:31:05","129.132.233.241","",10,"50ies","e",10,"Y",NA,8,10,9,10,2,"","","","Y","","",2,2,1,0,2,1,2,"cocr","cocr","cons","","contr","cons","colla",1,0,1,1,1,1,1,0,0,1,"Y","Y",10,10,8,8,3,7,9,"beh","att","und","awar","awar","awar","beh","",7,"Y","","Y","",9,3,8,8,4,10,1,1,1,0,0,1,1,1,1,1,1,1,9,10,10,1,"-","-","-",NA
"289",333,"2021-10-14 11:31:49",9,"en",448306789,"LrduLgfJcEXDjGc","2021-10-14 11:26:04","2021-10-14 11:31:49","130.125.26.183","",0,"50ies","e",0,"Y",NA,NA,10,4,0,0,"","","","","","",0,0,0,0,0,0,0,"","","","","","","",NA,NA,NA,NA,NA,1,0,0,0,0,"N","N",0,2,0,0,0,0,0,"","","","","","","","",0,"","","","",0,0,5,0,9,10,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,"","","",NA
"290",334,"2021-10-14 11:59:47",9,"en",1761041930,"jtZcIt2eDYTz9Hl","2021-10-14 11:30:35","2021-10-14 11:59:47","2a02:120b:c3ca:2840:958c:2734:e461:6a","",6,"50ies","e",0,"Y",NA,NA,10,10,0,0,"","Y","","","","",0,0,0,0,0,0,0,"","","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,"N","N",0,10,0,0,0,0,10,"","und","","","","","und","",99,"","","","",99,99,99,99,99,99,1,0,0,0,0,0,1,1,1,0,0,0,99,99,99,0,"","","",NA
"291",335,"2021-10-14 11:40:13",9,"en",423070673,"YYkNQfaNQpwrXno","2021-10-14 11:32:49","2021-10-14 11:40:13","77.135.123.54","",0,"60ies","e",0,"Y",NA,NA,10,10,0,0,"","","","","","scientific practice",1,0,0,0,0,0,0,"cons","","","","","","",NA,NA,NA,NA,NA,0,0,0,0,1,"N","N",0,0,0,0,0,0,10,"","","","","","","und","",0,"","","","",0,0,3,0,3,8,1,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,"","","",NA
"292",337,"2021-10-14 11:46:41",9,"en",743890761,"We7hNPCgKYljnRy","2021-10-14 11:37:27","2021-10-14 11:46:41","129.194.130.72","",8,"60ies","e",8,"Y",NA,7,10,10,7,1,"Y","","","","","",2,1,1,0,0,0,0,"contr","cons","cons","","","","",NA,1,0,NA,1,1,0,0,NA,NA,"Y","N",7,4,7,2,NA,NA,10,"att","att","att","","","","att","",99,"","","","",8,99,99,99,10,10,1,1,NA,NA,NA,1,1,0,1,1,1,1,99,99,98,0,"","","",NA
"293",338,"2021-10-14 11:58:04",9,"en",935179516,"4zZQoLR2ds1Yslj","2021-10-14 11:47:44","2021-10-14 11:58:04","2a04:ee41:84:d586:a1d4:2a15:1d32:2266","",8,"60ies","e",10,"Y",NA,7,10,10,5,1,"Y","Y","Y","","Y","",2,0,0,1,1,1,0,"colla","","","cons","","cons","",0,0,0,1,1,1,0,0,0,1,"N","Y",6,7,0,0,3,4,7,"und","awar","","","und","awar","att","",3,"Y","","","",5,2,7,6,3,9,1,1,1,0,1,1,1,1,0,0,0,0,7,6,99,1,"","","",NA
"294",339,"2021-10-14 12:10:52",9,"en",1180687725,"gl09eLCdpGxYcz7","2021-10-14 11:59:02","2021-10-14 12:10:52","129.132.77.161","",3,"50ies","e",5,"Y",NA,2,4,2,8,0,"","","","Y","","",0,0,0,0,0,1,0,"","","","","","contr","",NA,NA,NA,NA,NA,1,1,1,1,1,"N","N",1,1,0,0,0,0,5,"","","","","","","und","",99,"","","","",99,99,99,3,2,8,1,0,1,0,0,0,1,1,1,0,0,0,NA,NA,NA,1,"","","",NA
"295",341,"2021-10-14 13:26:11",8,"en",747503889,"9mgx00CP5rwDnql","2021-10-14 12:40:40","2021-10-14 15:44:44","31.31.48.133","",2,"50ies","e",0,"Y",NA,NA,10,10,0,0,"","","","","","To gain knowledge of laws of nature ",0,0,0,0,0,0,0,"","","","","","","",NA,NA,NA,NA,NA,1,1,0,0,1,"N","N",0,0,0,0,0,0,10,"","","","","","","und","",99,"","","","",99,99,99,99,10,8,1,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,1,"","","",NA
"296",342,"2021-10-14 12:52:58",9,"en",1778938186,"o4oikEl3Z5KewUj","2021-10-14 12:42:58","2021-10-14 12:52:58","130.125.19.189","",9,"40ies","e",3,"Y",NA,NA,10,3,5,2,"Y","","Y","Y","","",2,0,0,0,0,0,0,"cocr","","","","","","",0,0,0,0,1,1,1,1,1,1,"N","N",8,0,0,7,0,7,8,"awar","","","awar","","beh","beh","",99,"","","","",3,99,7,99,3,5,1,0,1,0,1,1,1,1,0,1,1,1,98,10,98,1,"","TV emission in which the problems of historical accumulation of antibiotic resistance genes was discussed ","",NA
"297",343,"2021-10-14 13:15:32",9,"en",1795767601,"674eh2jIVbn5xaE","2021-10-14 12:54:13","2021-10-14 13:15:32","130.223.9.196","",10,"50ies","e",5,"Y",NA,1,10,4,4,2,"","Y","","","","",2,2,0,1,0,0,0,"cocr","contr","","cons","","","",0,0,1,1,1,1,1,1,1,1,"N","Y",10,10,0,0,1,10,10,"und","beh","","","","awar","und","",5,"Y","Y","","",3,0,4,4,8,10,1,1,1,0,0,0,1,0,1,1,1,0,8,10,8,1,"","","",NA
"298",344,"2021-10-14 13:30:59",9,"en",1100858612,"jFRmcr3jnRw7Uyh","2021-10-14 13:06:35","2021-10-14 13:30:59","130.92.51.18","",10,"50ies","e",0,"Y",NA,NA,10,NA,NA,0,"","","","","","criminalistics",2,0,0,0,0,0,0,"colla","","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,"N","N",0,0,0,0,0,0,10,"","","","","","","und","",99,"","","","",5,0,0,0,0,10,1,0,1,0,0,0,0,0,0,1,1,0,NA,NA,NA,1,"","","Although the funded project ended 2017, the research on this topic is continued.",NA
"299",345,"2021-10-14 13:17:47",9,"en",201168452,"dVVicn3rqwyPrMi","2021-10-14 13:13:48","2021-10-14 13:17:47","130.60.154.134","",3,"50ies","e",0,"Y",NA,NA,10,10,8,0,"","","","","Y","",1,0,0,0,0,0,0,"colla","","","","","","",NA,NA,NA,NA,NA,1,1,1,0,0,"N","N",10,0,0,1,0,0,10,"att","","","","","","und","",0,"","","","",0,0,0,0,0,99,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,"","","",NA
"300",346,"2021-10-14 14:01:34",9,"en",203723406,"wzjST2kHuCJ9sc0","2021-10-14 13:54:19","2021-10-14 14:01:34","2001:67c:10ec:3c91:8000::116","",10,"60ies","e",6,"Y",NA,10,8,7,7,2,"Y","","","","","",1,0,0,0,0,0,0,"cons","","","","","","",0,0,0,1,0,1,0,0,0,1,"N","Y",8,0,0,0,5,8,8,"beh","","","","beh","beh","und","",7,"","","","discussion, debate, reflection",99,99,10,9,7,99,1,0,1,1,1,0,1,0,0,0,0,1,10,10,10,0,"","","",NA
"301",347,"2021-10-14 14:05:03",9,"en",1976791633,"eTkaeLCYzfo9su3","2021-10-14 13:55:10","2021-10-14 14:05:03","2001:620:610:808:50c8:ffb0:4b27:4ef2","",7,"60ies","e",1,"Y",NA,NA,10,5,2,0,"Y","","","","","",0,0,0,0,0,0,0,"","","","","","","",NA,NA,NA,NA,NA,1,1,1,0,0,"N","N",4,1,0,0,0,0,9,"","","","","","","und","",0,"","","","",0,0,0,0,1,10,1,0,0,0,0,1,0,0,1,0,0,0,10,10,1,1,"","","",NA
"302",348,"2021-10-14 14:19:35",9,"en",593375740,"EM9P7Ppalu53jKt","2021-10-14 14:10:04","2021-10-14 14:19:35","195.176.44.131","",7,"50ies","e",8,"Y",NA,5,6,9,3,1,"","","","","Y","",2,0,0,0,1,1,0,"cocr","","","","contr","colla","",0,0,1,1,0,1,1,1,0,1,"N","N",6,8,1,1,1,2,8,"awar","awar","","","","","awar","",1,"","","","",6,0,1,1,2,0,1,0,1,0,1,0,1,1,1,0,0,1,8,2,99,1,"","","",NA
"303",349,"2021-10-14 14:21:34",8,"en",1975707146,"4LfL2zEwSePWr2t","2021-10-14 14:15:57","2021-10-14 18:31:04","66.60.182.69","",0,"40ies","c",0,"Y",NA,NA,0,0,0,0,"","","","","Y","",2,0,0,0,0,0,0,"contr","","","","","","",NA,NA,NA,NA,NA,1,1,1,1,NA,"N","N",0,10,0,0,0,0,5,"","beh","","","","","awar","",0,"","","","",0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,10,0,0,0,"","","",NA
"304",350,"2021-10-14 14:38:42",9,"en",1080527043,"Xqm0LxtCA0jtnQE","2021-10-14 14:20:27","2021-10-14 14:38:42","129.194.143.231","",8,"40ies","e",0,"Y",NA,NA,10,6,2,0,"","","Y","","","",2,0,0,0,0,1,0,"colla","","","","","cons","",NA,NA,NA,NA,NA,1,1,0,0,0,"N","Y",8,0,4,0,0,0,10,"und","","und","","","","und","",1,"","","","",4,0,2,5,5,10,1,1,1,0,1,0,1,1,1,0,0,0,5,5,2,0,"","","",NA
"305",351,"2021-10-14 14:32:27",9,"en",254108834,"utrxhIpaQ62nk05","2021-10-14 14:23:55","2021-10-14 14:32:27","128.179.182.25","",0,"40ies","d",3,"Y",NA,NA,10,5,1,0,"","","","","Y","",1,0,0,0,0,0,0,"cocr","","","","","","",NA,NA,NA,NA,NA,1,1,1,0,0,"N","N",0,0,0,0,0,0,5,"","","","","","","und","",99,"","","","",0,0,0,0,0,10,1,0,1,0,0,0,1,1,1,0,0,0,NA,NA,NA,1,"","","",NA
"306",352,"2021-10-14 14:43:38",9,"en",1710214719,"E74UFhLOGjwVdth","2021-10-14 14:29:58","2021-10-14 14:43:38","131.152.108.207","",7,"50ies","e",1,"Y",NA,NA,9,5,5,0,"","","Y","","","",1,0,0,0,0,0,0,"cocr","","","","","","",NA,NA,NA,NA,NA,1,1,1,0,0,"N","N",6,4,2,6,NA,NA,8,"und","","","","","","und","",2,"","","","",7,3,6,6,3,4,1,1,1,0,1,1,1,1,1,0,0,0,7,7,98,1,"","","The project helped to get a better understanding of friction and energy losses. A reduction of friction and energy losses in technology is interest to the society.",NA
"307",353,"2021-10-14 14:56:15",9,"en",994667597,"QSfBLoFa0jbPCey","2021-10-14 14:46:48","2021-10-14 14:56:15","129.129.70.210","",8,"40ies","d",3,"Y",NA,NA,10,6,3,1,"","","","","","",2,1,0,0,0,1,0,"colla","contr","","","","contr","",0,0,1,0,0,1,1,1,1,1,"N","N",3,5,0,0,0,0,10,"other","other","","","","","other","",99,"","","","",8,99,99,99,99,8,1,1,1,1,1,0,1,0,0,1,0,0,8,99,99,1,"","","",NA
"308",356,"2021-10-14 15:18:54",9,"en",105165841,"KIgVBzwnzhbTPU5","2021-10-14 15:07:30","2021-10-14 15:18:54","195.176.238.195","",0,"50ies","e",1,"Y",NA,NA,10,5,0,0,"","","","","","",0,0,0,0,0,0,0,"","","","","","","",NA,NA,NA,NA,NA,1,1,0,1,0,"Y","N",0,0,0,0,0,0,10,"","","","","","","und","",99,"","","","",99,99,99,99,99,8,1,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,1,"","","",NA
